CID,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
6505803,13.543777654063653,-1.00060425,13.543777654063653,0.1319790955230169,0.27059417062584445,585.6980000000004,542.3540000000004,585.3050153359999,230,0,0.4047040148198253,-0.438726691,0.4387266908165446,0.4047040148198253,1.2142857142857142,1.9047619047619047,2.5,16.577787226290624,9.847521359235804,2.3299488955135423,-2.296479575,2.284283682165238,-2.374880739,6.231847257858691,-0.119791486,2.6203077236130485,1212.425897498645,31.55974897445605,25.138932252958327,25.138932252958327,19.835043973341577,13.770855890808424,13.770855890808424,10.600570755327778,10.600570755327778,7.216740714650954,7.216740714650954,4.952711749055897,4.952711749055897,-3.8,652578352.3841956,34.40147855060391,15.998597983616888,9.101640408762918,246.75880686468437,35.6843609414157,6.103966387748303,6.103966387748303,11.566489892729878,5.907179729351506,6.093240070938415,14.383611552215466,4.794537184071822,0,6.578935683598497,44.227574933550656,38.18012822146393,43.904486701601456,23.60201140160827,38.49526499252814,23.5669096930198,0,10.633577208012662,17.569479569484972,64.95245759560771,20.764351488467643,71.14844854092125,0,0,16.367244685174846,4.794537184071822,0,0,73.85365412732135,28.594200413615614,11.835812092322787,40.53659204461451,71.14844854092125,0,0,0,166.28,53.9006812901744,24.284676131127995,0,41.42377176125017,11.993926152995277,6.076020106833881,20.295615189388947,45.075292026407396,6.923737199690624,17.21251289161116,19.944256338562333,16.553938412601227,0,51.27257129995759,16.747144691665135,6.419489370297192,-2.143880684,0,5.3354691442624915,10.896658947773343,2.9186088170300364,0.4838709677419355,42,5,11,1,1,2,0,0,0,9,4,11,6,0,0,0,2,2.537600000000001,157.73859999999982,0,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51001932,11.800169337448512,-0.920153415,11.800169337448512,0.17716843484112665,0.48860192989753537,460.5420000000002,432.3180000000002,460.23352213600003,176,0,0.24433068651988943,-0.49093772,0.4909377202682699,0.24433068651988943,1.1470588235294117,1.9411764705882353,2.676470588235294,16.478618972396607,10.040676266491465,2.2834056088309516,-2.202941478,2.367670197027672,-2.408539769,5.817130808929101,-0.124994596,1.533681400175094,1391.8573408692098,24.19794165489026,19.980007465317538,19.980007465317538,16.145904176820626,11.282236080535078,11.282236080535078,9.320334030703593,9.320334030703593,6.135870230787201,6.135870230787201,4.024361124061394,4.024361124061394,-3.95,56852534.369649105,21.8727060921466,7.823849204277741,3.5486973949195164,196.93412853811364,15.03763007875359,35.23805604102848,5.824404497999927,5.907179729351506,0,0,9.476340119217006,14.6497599770396,10.197363616602075,0,6.06636706846161,52.31487162707333,23.99897946407111,18.305051469222647,9.53140013787187,5.907179729351506,0,34.09602617657822,5.733667477162185,52.74420848589699,6.606881964512918,42.61403641822399,0,39.782603299223204,10.470530430962235,0,5.749511833283905,0,46.61008787044264,16.87821884236774,6.923737199690624,39.56119412591039,36.78963192022405,0,34.0330914659393,0,118.67,11.446104981734852,4.794537184071822,0,6.041840829147961,13.151638370425493,45.60700779722313,0,24.72612090613951,42.19832848344679,33.59591618472189,15.454508951909443,11.67257174271533,0,21.34475752893748,8.882215891038683,8.112298076956186,2.6137971744593598,6.1751028956624925,5.562041452720288,10.720548570843517,0,0.375,34,2,10,0,1,1,1,3,4,9,1,10,5,0,0,0,5,3.174220000000001,127.03340000000003,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10385095,12.293848047228277,-0.650460497,12.293848047228277,0.11192434202535173,0.38469501151043206,380.3560000000001,364.2280000000002,380.10083623199995,142,0,0.25906596595275033,-0.504242101,0.5042421009107778,0.25906596595275033,0.6071428571428571,1,1.4285714285714286,16.308061826618864,10.131049846643487,2.1585389807032804,-2.106543302,2.3001341026212643,-2.139014101,6.082293089490083,0.10112859789809453,1.7694779460953733,983.5616033585709,20.258784066134826,14.37885365482382,14.37885365482382,13.363081100704115,8.112076558222283,8.112076558222283,5.835664416255392,5.835664416255392,3.89701125746409,3.89701125746409,2.5006724463361767,2.5006724463361767,-4.2,1764206.312161155,18.58691184424013,7.583404719912659,3.8029838228415684,158.8751793365059,31.059686787375483,0,22.99804733313562,0,11.814359458703011,0,9.589074368143644,0,0,0,18.19910120538483,42.46456947923127,11.374772549367124,11.126902983393991,30.015183947506465,23.189132008070136,0,0,0,0,10.633577208012662,71.7905736680101,0,22.99804733313562,10.633577208012662,11.374772549367124,22.99804733313562,0,32.24046903806583,0,0,20.715977351537635,60.6636706846161,0,0,0,139.12,34.81240679183863,30.015183947506465,0,11.126902983393991,11.374772549367124,0,42.46456947923127,18.19910120538483,0,10.633577208012662,0,0,0,24.587696094456554,43.6484545219717,0.4255470495513798,-3.211285143,14.216254144045728,0,0,0,0,28,6,8,0,0,0,3,0,3,6,6,8,4,0,0,0,3,3.013600000000002,101.89159999999998,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5394,11.395483749055177,-0.74069161,11.395483749055177,0.06000000000000005,0.560119173881169,194.15399999999997,188.106,194.0552234,72,0,0.35219496446941617,-0.36413475,0.36413474951825103,0.35219496446941617,1.5714285714285714,2.2857142857142856,2.9285714285714284,16.15311103969087,10.42828921891001,2.131140988863066,-1.945541512,1.9954558995151557,-2.271716192,5.959850310467225,0.09971301551258908,2.9063248475824177,567.1956839082804,10.292528739883947,7.207265096806768,7.207265096806768,6.609060905280622,3.678568788802852,3.678568788802852,2.6466598556297707,2.6466598556297707,1.7322107424620343,1.7322107424620343,1.0549410543617221,1.0549410543617221,-2.25,2040.690705784967,8.352845059592465,2.6198926454093896,0.969381543705868,76.96785318779364,5.733667477162185,6.3273200747645415,11.341105215616189,0,5.907179729351506,5.689743398203474,4.794537184071822,14.179210311280823,4.681802935145185,5.098681808301038,5.213385095654868,0,7.04767198267719,0,4.794537184071822,11.554356950119233,0,24.378542966310093,12.781339459839375,0,0,22.5055286518883,0,0,11.423410875365658,0,0,0,30.285722695661597,7.04767198267719,0,10.488465178920283,11.121857258836364,0,5.647177220767728,0,108.17,11.59692312755498,9.589074368143644,0,11.341105215616189,0,9.082497541406978,13.37499205744173,0,0,15.296045424903113,5.733667477162185,2.131494708994709,0,25.90685326908541,7.143055555555556,4.595841836734695,-0.74069161,0,1.1869444444444444,0,1.443168461829176,0.16666666666666666,14,2,8,0,0,0,0,2,2,7,1,8,1,0,0,0,2,-2.0781,44.5409,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6918289,14.543653694781716,-2.468650401,14.543653694781716,0.006967626219282597,0.11617337224046029,1030.3029999999999,942.6069999999999,1029.6024857040002,412,0,0.32866280530969877,-0.460091562,0.4600915621869147,0.32866280530969877,0.863013698630137,1.5616438356164384,2.2054794520547945,16.64086023050795,9.778942452114256,2.5304806091413865,-2.42467628,2.3839901008294824,-2.60521512,6.387447184162705,-0.265345795,1.6939904463421964,2008.8445619076049,54.37093928339815,45.28865456465686,45.28865456465686,34.47607538313991,26.399334209472205,26.399334209472205,21.84402245983855,21.84402245983855,15.902416696148807,15.902416696148807,10.693097570521514,10.693097570521514,-3.94,1787337139017851.2,61.60584913164462,28.265156851324967,16.04383364474031,432.61650323308015,53.74719703301359,41.65594179590289,5.783244946364939,5.7871111525705965,11.690424675716445,11.938610575903699,23.97268592035911,4.794537184071822,0,0,71.0748066394564,113.87935502695468,58.46951041408137,31.525663092270747,77.61451040659406,35.19552514435002,0,4.899909730850478,40.92242674636513,186.9964737685939,41.087912958771014,47.60232970114182,0,0,0,0,0,0,156.16617410929103,57.18840082723123,40.92242674636513,132.43975707263712,47.60232970114182,0,0,0,241.95999999999992,120.48613053064503,49.19333268379375,0,42.78870163681726,69.78132075932938,10.473014260919745,21.14333228224569,40.880766446873906,51.15131213324128,0,28.421177722800294,35.43608992172097,0,85.3945626934464,43.07318470389589,-0.2773505,-9.364805445,-1.20090516,9.763015085760456,12.747098653609228,4.4291100458847215,0.75,73,4,17,1,3,4,0,0,0,16,4,17,10,1,2,3,4,5.722400000000007,271.2891999999994,0,4,3,0,0,0,0,0,0,0,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,3,0,0,0,2,6,0,0,0,0,0,0,0,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452548,13.483401667032272,-1.471654097,13.483401667032272,0.02415492982864853,0.33279567772779733,656.6620000000005,624.4060000000003,656.1563621,244,0,0.3099403857906003,-0.501699479,0.5016994790132149,0.3099403857906003,0.9130434782608695,1.6521739130434783,2.347826086956522,32.13347597777171,9.657683142493674,2.559230879247671,-2.475371967,2.5674614729258227,-2.621104806,7.09508973776211,-0.368474111,1.158228943611139,1601.0986250168323,31.689141007523457,24.76864690138565,25.585143482313377,22.354906943597644,14.883637261594044,15.763290072848939,11.767938986182225,12.747211294344678,9.37006428097884,10.263980264924207,7.1832963315319365,7.889408900733614,-3.63,57390008052.18593,29.751115320200824,11.559989470673607,4.701146592890468,266.56200328692984,57.95134876872255,24.41586555099321,35.578100791806044,12.542454139383732,0,5.969305287951849,4.794537184071822,0,0,11.336785877934737,6.06636706846161,52.40225258786495,11.835812092322787,44.332378639191894,62.745885952794374,17.306091165886585,0,0,11.835812092322787,49.01779144357332,34.22630131768073,63.34576685002786,0,28.747559166419524,18.947451815200196,0,28.747559166419524,11.336785877934737,86.22108107048312,28.478851953072066,11.835812092322787,39.87940083203719,41.778265181235575,0,0,0,160.83,66.82290882384795,20.11411936859394,0,37.25524173497738,28.189378141658796,4.877147193701299,25.556380960489804,18.19910120538483,23.579163975850747,0,42.63176658420044,52.56951362771083,1.4641830106325573,14.32268078917269,35.000003964840836,2.000043371516066,-1.084724452,10.69189572948546,-7.16413401,0.1710768423558584,2.8627944598667243,0.46875,46,3,13,1,4,5,2,1,3,14,3,14,6,0,3,3,8,2.7529000000000012,155.94339999999968,0,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60700,13.230322622136292,-1.840669676,13.230322622136292,0.10407248276240377,0.4865420212105027,421.45300000000015,398.2690000000002,421.1637708,160,0,0.3426763382231084,-0.507598177,0.5075981774496873,0.3426763382231084,1.2580645161290323,2.032258064516129,2.7419354838709675,16.551342973009962,9.85755114768907,2.4492332863920856,-2.312599466,2.3921052524885367,-2.43917899,5.888935601645961,-0.171837869,1.7487721103238782,1327.2620932534417,22.076621311330612,17.598641050396076,17.598641050396076,14.740237853411664,10.206275564285928,10.206275564285928,8.466876053848997,8.466876053848997,6.252546686244549,6.252546686244549,4.582035556834458,4.582035556834458,-3.23,12269942.157708623,19.71687996398413,6.633166188512516,2.715664946185649,177.87713663248533,24.41692712212329,12.356393797796823,5.601050810983688,0,5.559266895052007,5.969305287951849,4.794537184071822,9.77851570501903,0,0,6.923737199690624,44.781633862126824,28.621335095468357,29.012764604922758,19.74445492755328,16.872230220032904,0,14.450987899589041,0,38.64200440993839,14.09534396535438,56.87307831975825,0,17.137367822980828,5.559266895052007,0,5.749511833283905,0,44.72869194257668,34.828845725193624,0,35.59836478940461,29.060005457918262,0,22.29078092177798,0,104.89000000000001,11.570356098935537,19.802129157825057,0,24.336482315774838,41.120972502532325,16.513127197858786,0,29.689938052866808,25.06162076466647,0,9.720841474747257,6.71434572605915,0,32.276591198126745,22.179838863482907,2.029759113675061,-0.532308566,7.047719155735705,0.10407248276240377,2.4076915158264707,3.8556238431995316,0.34782608695652173,31,2,8,0,2,2,1,2,3,8,2,8,3,0,0,0,5,1.8467999999999996,113.58060000000005,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
11707110,14.795061696223737,-0.580811623,14.795061696223737,0.08043863378684835,0.33123880519002113,615.403,592.219,615.0778804,190,0,0.3358740416193368,-0.338441795,0.33844179457639145,0.3358740416193368,1.0810810810810811,1.8108108108108107,2.4594594594594597,126.91270453703683,10.127773175296594,2.3131861406959646,-2.205820909,2.3396744598942703,-2.408653091,14.11191946019657,-0.113738079,1.9041474425189258,1785.490615130343,26.593129169275656,20.26357861026388,22.421076901440202,17.578295155867384,11.591018781120155,12.669767926708317,9.066378953908337,10.312011173095142,6.36424518853392,7.035236291860009,4.49959106680725,4.9527877997923575,-3.74,271183013.9177463,24.932467974676506,9.287553956605619,4.365407598815115,223.23806440459379,10.633577208012662,17.02130783334572,0,5.907179729351506,11.118533790104014,5.689743398203474,28.08491049558953,9.184952231746642,0,0,6.06636706846161,78.75445348338037,34.83427004896173,16.891473266983386,9.184952231746642,56.593610615702765,0,13.701298943374063,7.04767198267719,32.730958474381225,10.633577208012662,88.60731282356254,0,5.687386274683562,27.44185439632015,21.583050374876972,0,22.590870627068057,19.608478672725568,11.842209166749011,16.311140311801914,31.3706727663876,56.848181031446735,0,16.590311206764618,0,107.13,22.625498029353388,23.568563783962105,0,39.92064603479611,27.78659806628454,0,39.805442262665096,37.255572541998674,22.590870627068057,10.633577208012662,0,19.269684152139245,1.9908882373140637,52.5723401775064,5.722519010423363,-0.351266789,-0.752605486,10.905917955611663,1.3449276764067526,2.9220973722072103,1.4954976927767332,0.23076923076923078,37,2,9,1,0,1,2,2,4,8,2,11,5,1,0,1,5,3.940120000000002,148.7573999999998,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
992586,12.72905908814143,-3.860482082,12.72905908814143,0.08014847332668396,0.3686081408997411,468.3500000000001,454.23800000000017,466.9496766,140,0,0.3133275678390481,-0.506124587,0.5061245868036911,0.3133275678390481,1.0740740740740742,1.7037037037037037,2.3333333333333335,79.91873124879949,10.085861710835097,2.1858285698877062,-2.143683477,2.399735895524638,-2.129413728,9.103002827339925,-0.133435388,2.0806074284342277,1114.5501930691112,19.604083527755577,13.71689232022164,16.935882021191798,12.77569413038242,7.654322014878889,10.916082091684125,5.558286740494957,9.173541185513235,3.7005876922823533,6.624155786312189,2.4858007213802233,4.547606478947252,-2.23,967410.0351908861,19.529342754149297,7.79191239304148,4.370505921629439,167.95133139755492,10.213054789681411,5.749511833283905,0,0,10.023291153407584,5.969305287951849,9.51663204852391,8.417796984328938,0,11.761884949391115,40.19541217179579,30.33183534230805,15.245167944762006,21.2312068324659,23.42538895808217,60.14425999231305,0,0,0,9.79096695103555,10.474948471198877,59.07002313198691,0,5.749511833283905,4.722094864452088,5.687386274683562,5.749511833283905,27.691828847340464,30.353010668708983,14.817828337479405,0,0,68.86099008302246,0,10.772448428929591,0,103.69999999999999,15.992596441359433,18.318861563241466,0,26.980718665749805,10.772448428929591,16.23460446522353,18.19910120538483,36.39820241076966,0,20.652038762401435,5.106527394840706,28.74904156630833,4.181614639644266,11.223711558359481,20.265933991503527,0.263155116213152,-1.376725142,14.387083686231863,0,0,-3.860482082,0.05555555555555555,27,3,6,0,0,0,3,0,3,5,3,9,6,0,0,0,3,4.285400000000001,108.92310000000002,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
78357767,5.512274520455401,0.6980876350925401,5.512274520455401,0.6980876350925401,0.5923063226416893,413.5660000000003,378.2860000000002,413.27907536000004,164,0,0.227391913376098,-0.492842071,0.4928420712421575,0.227391913376098,0.8666666666666667,1.5666666666666667,2.3,16.507835025126457,10.161410697042383,2.188740339823393,-2.18734515,2.3498221456038926,-2.211524136,5.9239492788295625,0.3290147640802361,1.4569132591284581,831.9435368245453,20.760937777247957,18.45243965673193,18.45243965673193,14.779519543128238,11.432171619198197,11.432171619198197,8.326893481637889,8.326893481637889,6.220402845615059,6.220402845615059,4.4868998859147755,4.4868998859147755,-2.28,13460397.439229853,20.971220703124995,10.155230440989511,4.885347407202579,179.31145300504446,24.590333973307384,5.817862777835028,11.49902366656781,5.948339280986494,0,0,0,4.9839785209472085,4.9839785209472085,0,6.4208216229260096,64.22556602375539,31.086860500664134,19.736295800171327,9.473725907600098,22.66912699090258,0,14.867866772744895,0,44.94575136048208,63.704831852887324,12.13273413692322,0,11.49902366656781,19.690424242456906,11.766202058821523,11.49902366656781,0,68.3560002907754,0,0,44.94575136048208,12.13273413692322,0,10.902924932081056,0,62.750000000000014,0,0,0,0,11.49902366656781,48.72421783156631,58.15919895529378,14.219595082555067,12.13273413692322,15.116608065707286,19.441682949494513,11.006024801744394,0,14.596943915636334,4.560323583009369,0.8898920353903221,3.103027393814351,3.9387703099000135,8.802251499765045,6.779170198309982,3.323596262430189,0.6521739130434783,30,1,7,0,2,2,1,1,2,7,1,7,10,0,2,2,4,3.925200000000002,122.10370000000007,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
46224516,6.267332209156114,0.43038385226783615,6.267332209156114,0.43038385226783615,0.404031154618645,509.7390000000006,462.36300000000034,509.3729757,204,0,0.16284405597243798,-0.492841758,0.49284175827542537,0.16284405597243798,0.918918918918919,1.6756756756756757,2.3783783783783785,16.513842317880137,9.883639408712726,2.2472895558750885,-2.349216725,2.376585491339491,-2.421213236,5.916293425981804,0.17708174635451385,1.3727618345015664,1008.6890797034719,25.614308928376467,23.30581080786044,23.30581080786044,18.10168808597359,14.858681134157386,14.858681134157386,11.584653462923768,11.584653462923768,8.644372270283016,8.644372270283016,6.310334292332337,6.310334292332337,-2.12,419637482.9485071,26.485658012836804,12.616876305177058,6.664443496843966,222.86021665229146,24.590333973307384,11.642267275834955,11.49902366656781,0,0,0,0,9.967957041894417,0,0,19.26246486877803,77.94910564015008,49.08844820512144,19.233380223406712,9.473725907600098,16.720787709916085,0,19.76777650359537,0,96.05727833309868,51.75725013935965,17.957138634923147,0,11.49902366656781,14.790514511606428,5.817862777835028,11.49902366656781,0,78.29191969724464,0,0,89.79800117280269,12.13273413692322,0,10.902924932081056,0,62.75000000000001,0,0,0,0,24.60846966897023,72.94094996099957,58.03526417230724,7.109797541277533,0,41.09681660201176,19.441682949494513,12.057804413418904,0,15.377277985088362,4.871846844279412,0.9657710800369534,3.973716377209759,5.211065882107325,12.2138783730426,11.102199851077255,1.7264391937394281,0.7333333333333333,37,1,7,1,2,3,1,1,2,7,1,7,10,1,2,3,5,5.835500000000007,151.0556999999998,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11719003,12.670092347927847,-0.570085471,12.670092347927847,0.22777229442255353,0.436155300094551,433.33900000000006,411.1630000000001,432.1119813,152,0,0.2677753627711291,-0.393875889,0.3938758893199095,0.2677753627711291,1.2413793103448276,2.0344827586206895,2.7241379310344827,35.49678490063234,10.07598984997681,2.175640307619052,-2.161326542,2.298736366597312,-2.305143185,6.329110982378466,0.09115051913722366,1.7947345081879045,1003.8511034555225,20.965890847321376,16.03921390056504,17.551071792601952,13.867412398353684,9.151189451592302,9.907118397610756,6.914084680167177,7.757720587379768,4.269480597162721,4.805767770615617,2.9092648564191923,3.320450732158686,-2.54,3526574.3996178997,21.175654721721106,9.305067927435578,5.29145188101679,178.82606529318468,20.724083123800575,11.51179077268349,0,0,5.907179729351506,0,4.794537184071822,4.9839785209472085,0,0,35.33461391738825,43.67639416492468,34.58506426950943,17.671356107402204,9.901064578912528,34.926922287651564,0,15.284745645900749,0,25.93115605767717,11.923670568519249,70.09453566802392,0,11.126902983393991,10.633577208012662,5.817862777835028,0,23.20187978046503,33.630386959747504,0,0,35.94123189914649,48.79188955399581,10.045266627482652,11.126902983393991,0,90.04,6.041840829147961,9.901064578912528,0,18.555902523012385,21.557057400166144,16.690354475090988,0,42.7255224855342,19.913841467842857,20.60153424990708,23.20187978046503,0,12.313822639355438,19.90118492821319,16.74723000489883,2.597001253217364,0.35544938040144247,10.227823715063373,3.2895852404315815,3.790125060641003,0,0.23809523809523808,29,4,6,0,0,0,1,2,3,4,4,8,7,0,0,0,3,4.667200000000004,116.53739999999999,0,1,1,0,0,2,1,0,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
